sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Oct,23,09:00
AFAM VI (GAS/STEAM),121.0,4.0,2019,Oct,23,09:00
AZURA-EDO IPP (GAS),125.0,1.0,2019,Oct,23,09:00
DELTA (GAS),292.0,7.0,2019,Oct,23,09:00
GEREGU (GAS),90.0,1.0,2019,Oct,23,09:00
GEREGU NIPP (GAS),117.0,1.0,2019,Oct,23,09:00
IHOVBOR NIPP (GAS),88.5,1.0,2019,Oct,23,09:00
JEBBA (HYDRO),420.0,5.0,2019,Oct,23,09:00
KAINJI (HYDRO),296.0,4.0,2019,Oct,23,09:00
ODUKPANI NIPP (GAS),192.1,2.0,2019,Oct,23,09:00
OMOKU (GAS),76.0,4.0,2019,Oct,23,09:00
OMOTOSHO (GAS),102.5,4.0,2019,Oct,23,09:00
OMOTOSHO NIPP (GAS),92.1,1.0,2019,Oct,23,09:00
PARAS ENERGY (GAS),49.8,7.0,2019,Oct,23,09:00
RIVERS IPP (GAS),80.0,1.0,2019,Oct,23,09:00
SAPELE (STEAM),28.0,1.0,2019,Oct,23,09:00
TRANS-AMADI (GAS),42.0,3.0,2019,Oct,23,09:00
