sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,24,20:00
AFAM VI (GAS/STEAM),278.0,4.0,2020,Aug,24,20:00
AZURA-EDO IPP (GAS),387.0,3.0,2020,Aug,24,20:00
EGBIN (STEAM),526.0,4.0,2020,Aug,24,20:00
GEREGU (GAS),341.0,3.0,2020,Aug,24,20:00
GEREGU NIPP (GAS),125.0,1.0,2020,Aug,24,20:00
IBOM POWER (GAS),103.3,1.0,2020,Aug,24,20:00
IHOVBOR NIPP (GAS),70.9,1.0,2020,Aug,24,20:00
JEBBA (HYDRO),331.0,4.0,2020,Aug,24,20:00
KAINJI (HYDRO),308.0,4.0,2020,Aug,24,20:00
ODUKPANI NIPP (GAS),194.7,2.0,2020,Aug,24,20:00
OLORUNSOGO (GAS),196.6,6.0,2020,Aug,24,20:00
OMOTOSHO (GAS),177.9,6.0,2020,Aug,24,20:00
OMOTOSHO NIPP (GAS),107.6,1.0,2020,Aug,24,20:00
PARAS ENERGY (GAS),51.6,8.0,2020,Aug,24,20:00
RIVERS IPP (GAS),149.0,1.0,2020,Aug,24,20:00
SAPELE (STEAM),55.0,1.0,2020,Aug,24,20:00
SHIRORO (HYDRO),445.0,3.0,2020,Aug,24,20:00
