sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Dec,7,17:00
AFAM VI (GAS/STEAM),282.0,4.0,2021,Dec,7,17:00
ALAOJI NIPP (GAS),161.2,2.0,2021,Dec,7,17:00
AZURA-EDO IPP (GAS),420.0,3.0,2021,Dec,7,17:00
DELTA (GAS),310.0,8.0,2021,Dec,7,17:00
EGBIN (STEAM),717.0,4.0,2021,Dec,7,17:00
GEREGU (GAS),318.0,3.0,2021,Dec,7,17:00
GEREGU NIPP (GAS),132.0,1.0,2021,Dec,7,17:00
IHOVBOR NIPP (GAS),104.1,1.0,2021,Dec,7,17:00
JEBBA (HYDRO),406.0,5.0,2021,Dec,7,17:00
KAINJI (HYDRO),394.0,4.0,2021,Dec,7,17:00
ODUKPANI NIPP (GAS),202.3,2.0,2021,Dec,7,17:00
OLORUNSOGO (GAS),90.1,3.0,2021,Dec,7,17:00
OMOKU (GAS),51.5,3.0,2021,Dec,7,17:00
OMOTOSHO (GAS),117.5,4.0,2021,Dec,7,17:00
OMOTOSHO NIPP (GAS),86.6,1.0,2021,Dec,7,17:00
PARAS ENERGY (GAS),35.5,6.0,2021,Dec,7,17:00
RIVERS IPP (GAS),135.0,1.0,2021,Dec,7,17:00
SHIRORO (HYDRO),295.0,2.0,2021,Dec,7,17:00
TRANS-AMADI (GAS),94.3,4.0,2021,Dec,7,17:00
