sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),402.0,3.0,2019,Dec,7,01:00
EGBIN (STEAM),663.0,4.0,2019,Dec,7,01:00
GEREGU NIPP (GAS),133.0,1.0,2019,Dec,7,01:00
JEBBA (HYDRO),426.0,5.0,2019,Dec,7,01:00
KAINJI (HYDRO),360.0,4.0,2019,Dec,7,01:00
ODUKPANI NIPP (GAS),323.9,3.0,2019,Dec,7,01:00
OLORUNSOGO (GAS),131.03,4.0,2019,Dec,7,01:00
OMOKU (GAS),83.5,4.0,2019,Dec,7,01:00
OMOTOSHO (GAS),65.0,2.0,2019,Dec,7,01:00
PARAS ENERGY (GAS),35.4,5.0,2019,Dec,7,01:00
SAPELE (STEAM),36.0,1.0,2019,Dec,7,01:00
