sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Apr,26,11:00
AZURA-EDO IPP (GAS),411.0,3.0,2021,Apr,26,11:00
DELTA (GAS),333.0,8.0,2021,Apr,26,11:00
EGBIN (STEAM),892.0,5.0,2021,Apr,26,11:00
GEREGU (GAS),407.0,3.0,2021,Apr,26,11:00
GEREGU NIPP (GAS),251.0,2.0,2021,Apr,26,11:00
JEBBA (HYDRO),448.0,5.0,2021,Apr,26,11:00
KAINJI (HYDRO),292.0,4.0,2021,Apr,26,11:00
ODUKPANI NIPP (GAS),310.3,3.0,2021,Apr,26,11:00
OLORUNSOGO (GAS),60.0,2.0,2021,Apr,26,11:00
OMOKU (GAS),37.8,2.0,2021,Apr,26,11:00
OMOTOSHO (GAS),93.8,3.0,2021,Apr,26,11:00
PARAS ENERGY (GAS),52.4,8.0,2021,Apr,26,11:00
RIVERS IPP (GAS),152.0,1.0,2021,Apr,26,11:00
SAPELE (STEAM),52.0,1.0,2021,Apr,26,11:00
SHIRORO (HYDRO),189.0,2.0,2021,Apr,26,11:00
TRANS-AMADI (GAS),42.9,4.0,2021,Apr,26,11:00
