unit,num,sector,year,month,day,hour
1,61.00,AFAM IV &amp; V (GAS),2018,Jan,2,20:30
4,503.00,EGBIN (STEAM),2018,Jan,2,20:30
1,131.00,GEREGU NIPP (GAS),2018,Jan,2,20:30
1,94.90,IHOVBOR NIPP (GAS),2018,Jan,2,20:30
1,108.30,OMOTOSHO NIPP (GAS),2018,Jan,2,20:30
