unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,13:00
4,550.00,EGBIN (STEAM),2018,Feb,3,13:00
2,209.00,GEREGU NIPP (GAS),2018,Feb,3,13:00
1,84.00,IHOVBOR NIPP (GAS),2018,Feb,3,13:00
5,163.80,OLORUNSOGO (GAS),2018,Feb,3,13:00
2,185.70,OLORUNSOGO NIPP (GAS),2018,Feb,3,13:00
2,207.50,OMOTOSHO NIPP (GAS),2018,Feb,3,13:00
9,69.40,PARAS ENERGY (GAS),2018,Feb,3,13:00
4,200.00,SHIRORO (HYDRO),2018,Feb,3,13:00
