sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),244.0,4.0,2019,Feb,22,05:00
ALAOJI NIPP (GAS),79.3,1.0,2019,Feb,22,05:00
AZURA-EDO IPP (GAS),331.0,3.0,2019,Feb,22,05:00
DELTA (GAS),349.0,9.0,2019,Feb,22,05:00
EGBIN (STEAM),477.0,4.0,2019,Feb,22,05:00
GEREGU NIPP (GAS),229.0,2.0,2019,Feb,22,05:00
IBOM POWER (GAS),93.2,1.0,2019,Feb,22,05:00
IHOVBOR NIPP (GAS),84.5,1.0,2019,Feb,22,05:00
JEBBA (HYDRO),239.0,3.0,2019,Feb,22,05:00
KAINJI (HYDRO),344.0,4.0,2019,Feb,22,05:00
OMOKU (GAS),54.1,3.0,2019,Feb,22,05:00
OMOTOSHO (GAS),135.8,4.0,2019,Feb,22,05:00
OMOTOSHO NIPP (GAS),101.0,1.0,2019,Feb,22,05:00
PARAS ENERGY (GAS),63.8,10.0,2019,Feb,22,05:00
SAPELE (STEAM),60.0,1.0,2019,Feb,22,05:00
