sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Nov,16,08:00
AFAM VI (GAS/STEAM),112.0,4.0,2019,Nov,16,08:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Nov,16,08:00
DELTA (GAS),272.0,8.0,2019,Nov,16,08:00
EGBIN (STEAM),324.0,3.0,2019,Nov,16,08:00
GEREGU (GAS),170.0,2.0,2019,Nov,16,08:00
GEREGU NIPP (GAS),79.0,1.0,2019,Nov,16,08:00
IHOVBOR NIPP (GAS),81.6,1.0,2019,Nov,16,08:00
JEBBA (HYDRO),410.0,5.0,2019,Nov,16,08:00
KAINJI (HYDRO),243.0,4.0,2019,Nov,16,08:00
OLORUNSOGO (GAS),141.0,5.0,2019,Nov,16,08:00
OLORUNSOGO NIPP (GAS),83.0,1.0,2019,Nov,16,08:00
OMOKU (GAS),45.9,4.0,2019,Nov,16,08:00
OMOTOSHO (GAS),68.2,2.0,2019,Nov,16,08:00
OMOTOSHO NIPP (GAS),78.0,1.0,2019,Nov,16,08:00
PARAS ENERGY (GAS),60.9,8.0,2019,Nov,16,08:00
RIVERS IPP (GAS),80.0,1.0,2019,Nov,16,08:00
SAPELE NIPP (GAS),72.3,1.0,2019,Nov,16,08:00
SHIRORO (HYDRO),320.0,3.0,2019,Nov,16,08:00
