sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),131.0,4.0,2020,Jan,7,20:30
DELTA (GAS),226.0,1.0,2020,Jan,7,20:30
EGBIN (STEAM),725.0,4.0,2020,Jan,7,20:30
GEREGU NIPP (GAS),128.0,1.0,2020,Jan,7,20:30
IHOVBOR NIPP (GAS),94.0,1.0,2020,Jan,7,20:30
JEBBA (HYDRO),422.0,1.0,2020,Jan,7,20:30
KAINJI (HYDRO),380.0,1.0,2020,Jan,7,20:30
ODUKPANI NIPP (GAS),188.4,2.0,2020,Jan,7,20:30
OMOTOSHO (GAS),61.9,2.0,2020,Jan,7,20:30
OMOTOSHO NIPP (GAS),103.6,1.0,2020,Jan,7,20:30
RIVERS IPP (GAS),155.0,1.0,2020,Jan,7,20:30
SAPELE NIPP (GAS),88.4,1.0,2020,Jan,7,20:30
SHIRORO (HYDRO),289.0,4.0,2020,Jan,7,20:30
