unit,num,sector,year,month,day,hour
1,60.00,AFAM IV &amp; V (GAS),2018,Jan,2,13:00
4,588.00,EGBIN (STEAM),2018,Jan,2,13:00
1,108.00,GEREGU NIPP (GAS),2018,Jan,2,13:00
1,99.70,IHOVBOR NIPP (GAS),2018,Jan,2,13:00
2,190.00,JEBBA (HYDRO),2018,Jan,2,13:00
1,108.10,OLORUNSOGO NIPP (GAS),2018,Jan,2,13:00
4,121.20,OMOTOSHO (GAS),2018,Jan,2,13:00
1,104.30,OMOTOSHO NIPP (GAS),2018,Jan,2,13:00
9,65.40,PARAS ENERGY (GAS),2018,Jan,2,13:00
