sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,5,21:15
AFAM VI (GAS/STEAM),305.0,4.0,2020,Dec,5,21:15
AZURA-EDO IPP (GAS),443.0,3.0,2020,Dec,5,21:15
GEREGU (GAS),419.0,3.0,2020,Dec,5,21:15
GEREGU NIPP (GAS),140.0,1.0,2020,Dec,5,21:15
JEBBA (HYDRO),370.0,4.0,2020,Dec,5,21:15
ODUKPANI NIPP (GAS),552.0,5.0,2020,Dec,5,21:15
OLORUNSOGO (GAS),119.5,1.0,2020,Dec,5,21:15
OMOKU (GAS),63.5,4.0,2020,Dec,5,21:15
OMOTOSHO (GAS),122.6,4.0,2020,Dec,5,21:15
OMOTOSHO NIPP (GAS),107.8,1.0,2020,Dec,5,21:15
SAPELE (STEAM),57.0,1.0,2020,Dec,5,21:15
SAPELE NIPP (GAS),105.7,1.0,2020,Dec,5,21:15
SHIRORO (HYDRO),435.0,3.0,2020,Dec,5,21:15
TRANS-AMADI (GAS),88.9,4.0,2020,Dec,5,21:15
