sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),420.0,3.0,2021,Oct,22,19:45
GEREGU (GAS),160.0,2.0,2021,Oct,22,19:45
GEREGU NIPP (GAS),133.0,1.0,2021,Oct,22,19:45
IBOM POWER (GAS),30.3,1.0,2021,Oct,22,19:45
JEBBA (HYDRO),456.0,5.0,2021,Oct,22,19:45
ODUKPANI NIPP (GAS),318.5,3.0,2021,Oct,22,19:45
OLORUNSOGO (GAS),150.9,1.0,2021,Oct,22,19:45
OMOKU (GAS),57.9,3.0,2021,Oct,22,19:45
OMOTOSHO (GAS),182.0,6.0,2021,Oct,22,19:45
PARAS ENERGY (GAS),40.27,1.0,2021,Oct,22,19:45
RIVERS IPP (GAS),152.0,1.0,2021,Oct,22,19:45
SAPELE (STEAM),43.0,1.0,2021,Oct,22,19:45
SHIRORO (HYDRO),404.0,4.0,2021,Oct,22,19:45
TRANS-AMADI (GAS),43.5,4.0,2021,Oct,22,19:45
