sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2019,Oct,21,07:00
AFAM VI (GAS/STEAM),102.0,4.0,2019,Oct,21,07:00
ALAOJI NIPP (GAS),73.8,1.0,2019,Oct,21,07:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Oct,21,07:00
DELTA (GAS),231.0,7.0,2019,Oct,21,07:00
EGBIN (STEAM),362.0,3.0,2019,Oct,21,07:00
GEREGU (GAS),80.0,1.0,2019,Oct,21,07:00
GEREGU NIPP (GAS),79.0,1.0,2019,Oct,21,07:00
IBOM POWER (GAS),51.5,1.0,2019,Oct,21,07:00
JEBBA (HYDRO),404.0,5.0,2019,Oct,21,07:00
KAINJI (HYDRO),252.0,4.0,2019,Oct,21,07:00
ODUKPANI NIPP (GAS),164.1,2.0,2019,Oct,21,07:00
OLORUNSOGO (GAS),99.9,3.0,2019,Oct,21,07:00
OMOKU (GAS),40.6,4.0,2019,Oct,21,07:00
OMOTOSHO (GAS),104.2,3.0,2019,Oct,21,07:00
SAPELE (STEAM),53.0,1.0,2019,Oct,21,07:00
TRANS-AMADI (GAS),43.5,2.0,2019,Oct,21,07:00
