sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,May,5,19:45
ALAOJI NIPP (GAS),216.9,2.0,2021,May,5,19:45
EGBIN (STEAM),911.0,5.0,2021,May,5,19:45
JEBBA (HYDRO),442.0,5.0,2021,May,5,19:45
ODUKPANI NIPP (GAS),425.2,4.0,2021,May,5,19:45
OLORUNSOGO (GAS),153.9,1.0,2021,May,5,19:45
OMOKU (GAS),37.7,2.0,2021,May,5,19:45
OMOTOSHO (GAS),128.6,4.0,2021,May,5,19:45
PARAS ENERGY (GAS),52.9,1.0,2021,May,5,19:45
SAPELE (STEAM),52.0,1.0,2021,May,5,19:45
TRANS-AMADI (GAS),39.7,3.0,2021,May,5,19:45
