sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),431.0,3.0,2022,Mar,19,21:15
GEREGU (GAS),408.0,3.0,2022,Mar,19,21:15
IHOVBOR NIPP (GAS),103.6,1.0,2022,Mar,19,21:15
JEBBA (HYDRO),339.0,4.0,2022,Mar,19,21:15
OLORUNSOGO (GAS),192.7,1.0,2022,Mar,19,21:15
OLORUNSOGO NIPP (GAS),112.9,1.0,2022,Mar,19,21:15
OMOKU (GAS),45.8,3.0,2022,Mar,19,21:15
OMOTOSHO (GAS),92.7,3.0,2022,Mar,19,21:15
OMOTOSHO NIPP (GAS),217.0,2.0,2022,Mar,19,21:15
PARAS ENERGY (GAS),75.7,1.0,2022,Mar,19,21:15
SAPELE (STEAM),52.0,1.0,2022,Mar,19,21:15
SAPELE NIPP (GAS),194.4,2.0,2022,Mar,19,21:15
SHIRORO (HYDRO),290.0,2.0,2022,Mar,19,21:15
TRANS-AMADI (GAS),85.8,4.0,2022,Mar,19,21:15
