sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Jun,21,20:15
DELTA (GAS),10.0,1.0,2020,Jun,21,20:15
EGBIN (STEAM),564.0,4.0,2020,Jun,21,20:15
GEREGU (GAS),264.0,2.0,2020,Jun,21,20:15
GEREGU NIPP (GAS),128.0,1.0,2020,Jun,21,20:15
IBOM POWER (GAS),90.8,1.0,2020,Jun,21,20:15
JEBBA (HYDRO),275.0,3.0,2020,Jun,21,20:15
OLORUNSOGO (GAS),126.8,1.0,2020,Jun,21,20:15
OMOKU (GAS),57.2,5.0,2020,Jun,21,20:15
OMOTOSHO (GAS),128.8,4.0,2020,Jun,21,20:15
OMOTOSHO NIPP (GAS),104.1,1.0,2020,Jun,21,20:15
RIVERS IPP (GAS),156.0,1.0,2020,Jun,21,20:15
SHIRORO (HYDRO),108.0,2.0,2020,Jun,21,20:15
TRANS-AMADI (GAS),93.0,4.0,2020,Jun,21,20:15
