sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Oct,7,19:45
AFAM VI (GAS/STEAM),410.0,4.0,2020,Oct,7,19:45
AZURA-EDO IPP (GAS),393.0,3.0,2020,Oct,7,19:45
GEREGU NIPP (GAS),127.0,1.0,2020,Oct,7,19:45
IHOVBOR NIPP (GAS),108.7,1.0,2020,Oct,7,19:45
OLORUNSOGO (GAS),179.6,1.0,2020,Oct,7,19:45
OMOKU (GAS),39.7,3.0,2020,Oct,7,19:45
OMOTOSHO (GAS),132.2,4.0,2020,Oct,7,19:45
OMOTOSHO NIPP (GAS),103.0,1.0,2020,Oct,7,19:45
SAPELE (STEAM),37.0,1.0,2020,Oct,7,19:45
SAPELE NIPP (GAS),85.5,1.0,2020,Oct,7,19:45
SHIRORO (HYDRO),438.0,3.0,2020,Oct,7,19:45
TRANS-AMADI (GAS),93.4,4.0,2020,Oct,7,19:45
