sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Oct,20,14:00
AZURA-EDO IPP (GAS),433.0,3.0,2021,Oct,20,14:00
DELTA (GAS),296.0,8.0,2021,Oct,20,14:00
GEREGU (GAS),272.0,2.0,2021,Oct,20,14:00
IBOM POWER (GAS),30.2,1.0,2021,Oct,20,14:00
JEBBA (HYDRO),467.0,5.0,2021,Oct,20,14:00
KAINJI (HYDRO),403.0,4.0,2021,Oct,20,14:00
ODUKPANI NIPP (GAS),320.3,3.0,2021,Oct,20,14:00
OLORUNSOGO (GAS),150.1,5.0,2021,Oct,20,14:00
OMOKU (GAS),29.3,3.0,2021,Oct,20,14:00
OMOTOSHO (GAS),160.1,5.0,2021,Oct,20,14:00
PARAS ENERGY (GAS),40.0,7.0,2021,Oct,20,14:00
RIVERS IPP (GAS),80.0,1.0,2021,Oct,20,14:00
SAPELE (STEAM),50.0,1.0,2021,Oct,20,14:00
SHIRORO (HYDRO),299.0,3.0,2021,Oct,20,14:00
