sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),73.8,1.0,2019,Sep,30,19:45
AZURA-EDO IPP (GAS),131.0,1.0,2019,Sep,30,19:45
DELTA (GAS),326.0,9.0,2019,Sep,30,19:45
GEREGU (GAS),127.0,1.0,2019,Sep,30,19:45
GEREGU NIPP (GAS),79.0,1.0,2019,Sep,30,19:45
IBOM POWER (GAS),62.2,1.0,2019,Sep,30,19:45
IHOVBOR NIPP (GAS),94.4,1.0,2019,Sep,30,19:45
JEBBA (HYDRO),403.0,5.0,2019,Sep,30,19:45
ODUKPANI NIPP (GAS),185.9,2.0,2019,Sep,30,19:45
OLORUNSOGO (GAS),113.6,4.0,2019,Sep,30,19:45
OMOKU (GAS),80.3,4.0,2019,Sep,30,19:45
OMOTOSHO (GAS),91.6,3.0,2019,Sep,30,19:45
OMOTOSHO NIPP (GAS),80.1,1.0,2019,Sep,30,19:45
RIVERS IPP (GAS),105.0,1.0,2019,Sep,30,19:45
SAPELE NIPP (GAS),74.2,1.0,2019,Sep,30,19:45
TRANS-AMADI (GAS),60.3,3.0,2019,Sep,30,19:45
