sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),58.0,1.0,2022,Mar,28,19:15
AFAM VI (GAS/STEAM),143.0,4.0,2022,Mar,28,19:15
AZURA-EDO IPP (GAS),405.0,3.0,2022,Mar,28,19:15
GEREGU (GAS),266.0,2.0,2022,Mar,28,19:15
IBOM POWER (GAS),25.3,1.0,2022,Mar,28,19:15
IHOVBOR NIPP (GAS),108.9,1.0,2022,Mar,28,19:15
JEBBA (HYDRO),335.0,4.0,2022,Mar,28,19:15
ODUKPANI NIPP (GAS),409.7,4.0,2022,Mar,28,19:15
OLORUNSOGO (GAS),84.7,1.0,2022,Mar,28,19:15
OLORUNSOGO NIPP (GAS),111.9,1.0,2022,Mar,28,19:15
OMOKU (GAS),44.9,3.0,2022,Mar,28,19:15
OMOTOSHO (GAS),77.7,3.0,2022,Mar,28,19:15
OMOTOSHO NIPP (GAS),209.9,2.0,2022,Mar,28,19:15
PARAS ENERGY (GAS),44.2,1.0,2022,Mar,28,19:15
RIVERS IPP (GAS),161.0,1.0,2022,Mar,28,19:15
SAPELE (STEAM),45.0,1.0,2022,Mar,28,19:15
SAPELE NIPP (GAS),89.3,1.0,2022,Mar,28,19:15
SHIRORO (HYDRO),291.0,2.0,2022,Mar,28,19:15
TRANS-AMADI (GAS),86.2,4.0,2022,Mar,28,19:15
