unit,num,sector,year,month,day,hour
1,62.00,AFAM IV &amp; V (GAS),2018,Jan,2,11:00
4,566.00,EGBIN (STEAM),2018,Jan,2,11:00
1,102.00,GEREGU NIPP (GAS),2018,Jan,2,11:00
1,95.80,IHOVBOR NIPP (GAS),2018,Jan,2,11:00
3,268.00,JEBBA (HYDRO),2018,Jan,2,11:00
1,112.80,OLORUNSOGO NIPP (GAS),2018,Jan,2,11:00
4,120.90,OMOTOSHO (GAS),2018,Jan,2,11:00
1,97.60,OMOTOSHO NIPP (GAS),2018,Jan,2,11:00
9,65.40,PARAS ENERGY (GAS),2018,Jan,2,11:00
