sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),347.0,3.0,2021,Mar,4,15:00
DELTA (GAS),342.0,8.0,2021,Mar,4,15:00
EGBIN (STEAM),810.0,4.0,2021,Mar,4,15:00
GEREGU (GAS),350.0,3.0,2021,Mar,4,15:00
GEREGU NIPP (GAS),80.0,1.0,2021,Mar,4,15:00
JEBBA (HYDRO),400.0,5.0,2021,Mar,4,15:00
KAINJI (HYDRO),318.0,4.0,2021,Mar,4,15:00
ODUKPANI NIPP (GAS),396.2,4.0,2021,Mar,4,15:00
OLORUNSOGO (GAS),186.6,6.0,2021,Mar,4,15:00
OLORUNSOGO NIPP (GAS),110.2,1.0,2021,Mar,4,15:00
OMOKU (GAS),38.4,2.0,2021,Mar,4,15:00
OMOTOSHO (GAS),146.0,5.0,2021,Mar,4,15:00
OMOTOSHO NIPP (GAS),103.3,1.0,2021,Mar,4,15:00
PARAS ENERGY (GAS),50.8,8.0,2021,Mar,4,15:00
RIVERS IPP (GAS),80.0,1.0,2021,Mar,4,15:00
SAPELE (STEAM),43.0,1.0,2021,Mar,4,15:00
SHIRORO (HYDRO),206.0,2.0,2021,Mar,4,15:00
