sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),47.0,1.0,2022,Jul,11,05:00
AZURA-EDO IPP (GAS),375.0,3.0,2022,Jul,11,05:00
DADINKOWA G.S (HYDRO),29.7,2.0,2022,Jul,11,05:00
DELTA (GAS),479.0,10.0,2022,Jul,11,05:00
GEREGU (GAS),110.0,1.0,2022,Jul,11,05:00
GEREGU NIPP (GAS),100.0,1.0,2022,Jul,11,05:00
IBOM POWER (GAS),78.2,1.0,2022,Jul,11,05:00
IHOVBOR NIPP (GAS),96.2,2.0,2022,Jul,11,05:00
JEBBA (HYDRO),246.0,3.0,2022,Jul,11,05:00
KAINJI (HYDRO),133.0,3.0,2022,Jul,11,05:00
ODUKPANI NIPP (GAS),136.0,2.0,2022,Jul,11,05:00
OKPAI (GAS/STEAM),84.0,3.0,2022,Jul,11,05:00
OLORUNSOGO (GAS),75.2,3.0,2022,Jul,11,05:00
OMOKU (GAS),53.1,3.0,2022,Jul,11,05:00
OMOTOSHO (GAS),96.7,3.0,2022,Jul,11,05:00
OMOTOSHO NIPP (GAS),95.8,1.0,2022,Jul,11,05:00
PARAS ENERGY (GAS),44.9,7.0,2022,Jul,11,05:00
RIVERS IPP (GAS),145.0,1.0,2022,Jul,11,05:00
SAPELE (STEAM),49.0,1.0,2022,Jul,11,05:00
SHIRORO (HYDRO),410.0,3.0,2022,Jul,11,05:00
TRANS-AMADI (GAS),43.4,4.0,2022,Jul,11,05:00
