sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),630.0,4.0,2018,Mar,13,19:00
EGBIN (STEAM),563.0,4.0,2018,Mar,13,19:00
GEREGU (GAS),227.0,2.0,2018,Mar,13,19:00
GEREGU NIPP (GAS),135.0,1.0,2018,Mar,13,19:00
IHOVBOR NIPP (GAS),99.2,1.0,2018,Mar,13,19:00
ODUKPANI NIPP (GAS),269.3,3.0,2018,Mar,13,19:00
OLORUNSOGO (GAS),150.2,5.0,2018,Mar,13,19:00
OMOTOSHO (GAS),168.6,5.0,2018,Mar,13,19:00
OMOTOSHO NIPP (GAS),103.7,1.0,2018,Mar,13,19:00
PARAS ENERGY (GAS),71.0,9.0,2018,Mar,13,19:00
RIVERS IPP (GAS),0.0,1.0,2018,Mar,13,19:00
