sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),62.0,1.0,2018,Mar,10,20:00
AFAM VI (GAS/STEAM),572.0,4.0,2018,Mar,10,20:00
EGBIN (STEAM),573.0,4.0,2018,Mar,10,20:00
GEREGU (GAS),141.0,1.0,2018,Mar,10,20:00
GEREGU NIPP (GAS),130.0,1.0,2018,Mar,10,20:00
IHOVBOR NIPP (GAS),94.5,1.0,2018,Mar,10,20:00
JEBBA (HYDRO),352.0,4.0,2018,Mar,10,20:00
OLORUNSOGO (GAS),113.4,4.0,2018,Mar,10,20:00
OMOTOSHO (GAS),135.9,4.0,2018,Mar,10,20:00
OMOTOSHO NIPP (GAS),109.2,1.0,2018,Mar,10,20:00
PARAS ENERGY (GAS),70.2,8.0,2018,Mar,10,20:00
