unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,17:00
4,399.00,EGBIN (STEAM),2018,Feb,2,17:00
1,98.00,GEREGU NIPP (GAS),2018,Feb,2,17:00
1,79.70,IHOVBOR NIPP (GAS),2018,Feb,2,17:00
5,158.00,OLORUNSOGO (GAS),2018,Feb,2,17:00
2,196.50,OLORUNSOGO NIPP (GAS),2018,Feb,2,17:00
4,129.10,OMOTOSHO (GAS),2018,Feb,2,17:00
8,68.60,PARAS ENERGY (GAS),2018,Feb,2,17:00
4,204.00,SHIRORO (HYDRO),2018,Feb,2,17:00
