sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Nov,16,21:00
AFAM VI (GAS/STEAM),162.0,4.0,2019,Nov,16,21:00
AZURA-EDO IPP (GAS),310.0,3.0,2019,Nov,16,21:00
DELTA (GAS),290.0,8.0,2019,Nov,16,21:00
EGBIN (STEAM),560.0,3.0,2019,Nov,16,21:00
GEREGU (GAS),306.0,3.0,2019,Nov,16,21:00
GEREGU NIPP (GAS),276.0,2.0,2019,Nov,16,21:00
IHOVBOR NIPP (GAS),113.0,1.0,2019,Nov,16,21:00
JEBBA (HYDRO),441.0,5.0,2019,Nov,16,21:00
KAINJI (HYDRO),414.0,4.0,2019,Nov,16,21:00
ODUKPANI NIPP (GAS),325.9,3.0,2019,Nov,16,21:00
OLORUNSOGO (GAS),142.6,1.0,2019,Nov,16,21:00
OLORUNSOGO NIPP (GAS),108.1,1.0,2019,Nov,16,21:00
OMOKU (GAS),85.8,4.0,2019,Nov,16,21:00
OMOTOSHO (GAS),97.2,3.0,2019,Nov,16,21:00
OMOTOSHO NIPP (GAS),110.9,1.0,2019,Nov,16,21:00
PARAS ENERGY (GAS),64.9,8.0,2019,Nov,16,21:00
RIVERS IPP (GAS),162.0,1.0,2019,Nov,16,21:00
SAPELE NIPP (GAS),97.0,1.0,2019,Nov,16,21:00
TRANS-AMADI (GAS),64.9,3.0,2019,Nov,16,21:00
