sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,2.0,2021,Jul,4,11:00
AZURA-EDO IPP (GAS),448.0,3.0,2021,Jul,4,11:00
DELTA (GAS),273.0,6.0,2021,Jul,4,11:00
EGBIN (STEAM),558.0,4.0,2021,Jul,4,11:00
GEREGU (GAS),238.0,2.0,2021,Jul,4,11:00
JEBBA (HYDRO),251.0,3.0,2021,Jul,4,11:00
KAINJI (HYDRO),218.0,3.0,2021,Jul,4,11:00
ODUKPANI NIPP (GAS),217.9,2.0,2021,Jul,4,11:00
OLORUNSOGO (GAS),63.3,3.0,2021,Jul,4,11:00
OMOTOSHO (GAS),51.4,2.0,2021,Jul,4,11:00
PARAS ENERGY (GAS),54.8,8.0,2021,Jul,4,11:00
SAPELE (STEAM),50.0,1.0,2021,Jul,4,11:00
TRANS-AMADI (GAS),50.0,4.0,2021,Jul,4,11:00
