sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Sep,25,18:00
AFAM VI (GAS/STEAM),110.0,4.0,2021,Sep,25,18:00
AZURA-EDO IPP (GAS),431.0,3.0,2021,Sep,25,18:00
DELTA (GAS),314.0,8.0,2021,Sep,25,18:00
EGBIN (STEAM),558.0,4.0,2021,Sep,25,18:00
GEREGU (GAS),94.0,1.0,2021,Sep,25,18:00
JEBBA (HYDRO),442.0,5.0,2021,Sep,25,18:00
KAINJI (HYDRO),359.0,4.0,2021,Sep,25,18:00
ODUKPANI NIPP (GAS),216.7,2.0,2021,Sep,25,18:00
OLORUNSOGO (GAS),88.4,3.0,2021,Sep,25,18:00
OMOKU (GAS),60.6,3.0,2021,Sep,25,18:00
OMOTOSHO (GAS),92.0,3.0,2021,Sep,25,18:00
PARAS ENERGY (GAS),40.0,7.0,2021,Sep,25,18:00
SAPELE (STEAM),51.0,1.0,2021,Sep,25,18:00
SAPELE NIPP (GAS),94.2,1.0,2021,Sep,25,18:00
SHIRORO (HYDRO),450.0,3.0,2021,Sep,25,18:00
