sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,May,21,11:00
ALAOJI NIPP (GAS),216.2,2.0,2021,May,21,11:00
AZURA-EDO IPP (GAS),423.0,3.0,2021,May,21,11:00
DELTA (GAS),417.0,9.0,2021,May,21,11:00
EGBIN (STEAM),833.0,5.0,2021,May,21,11:00
GEREGU (GAS),366.0,3.0,2021,May,21,11:00
JEBBA (HYDRO),326.0,4.0,2021,May,21,11:00
KAINJI (HYDRO),208.0,3.0,2021,May,21,11:00
ODUKPANI NIPP (GAS),422.4,4.0,2021,May,21,11:00
OLORUNSOGO (GAS),91.4,3.0,2021,May,21,11:00
OMOKU (GAS),38.2,2.0,2021,May,21,11:00
OMOTOSHO (GAS),73.2,3.0,2021,May,21,11:00
PARAS ENERGY (GAS),53.2,8.0,2021,May,21,11:00
SHIRORO (HYDRO),236.0,2.0,2021,May,21,11:00
TRANS-AMADI (GAS),44.0,3.0,2021,May,21,11:00
