sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),0.0,1.0,2022,Jun,21,19:30
AFAM VI (GAS/STEAM),0.0,4.0,2022,Jun,21,19:30
ALAOJI NIPP (GAS),112.2,3.0,2022,Jun,21,19:30
AZURA-EDO IPP (GAS),455.0,3.0,2022,Jun,21,19:30
GEREGU (GAS),139.0,1.0,2022,Jun,21,19:30
GEREGU NIPP (GAS),125.0,1.0,2022,Jun,21,19:30
IBOM POWER (GAS),70.6,1.0,2022,Jun,21,19:30
IHOVBOR NIPP (GAS),0.0,2.0,2022,Jun,21,19:30
JEBBA (HYDRO),172.0,2.0,2022,Jun,21,19:30
ODUKPANI NIPP (GAS),271.3,3.0,2022,Jun,21,19:30
OLORUNSOGO (GAS),162.9,1.0,2022,Jun,21,19:30
OLORUNSOGO NIPP (GAS),110.1,1.0,2022,Jun,21,19:30
OMOKU (GAS),49.5,3.0,2022,Jun,21,19:30
OMOTOSHO (GAS),145.3,5.0,2022,Jun,21,19:30
OMOTOSHO NIPP (GAS),94.9,1.0,2022,Jun,21,19:30
PARAS ENERGY (GAS),44.7,1.0,2022,Jun,21,19:30
RIVERS IPP (GAS),120.0,1.0,2022,Jun,21,19:30
SAPELE (STEAM),52.0,1.0,2022,Jun,21,19:30
SAPELE NIPP (GAS),102.1,1.0,2022,Jun,21,19:30
TRANS-AMADI (GAS),39.52,4.0,2022,Jun,21,19:30
