unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,14:00
4,562.00,EGBIN (STEAM),2018,Feb,2,14:00
3,210.00,GEREGU (GAS),2018,Feb,2,14:00
1,105.00,GEREGU NIPP (GAS),2018,Feb,2,14:00
1,99.60,IHOVBOR NIPP (GAS),2018,Feb,2,14:00
4,128.00,OLORUNSOGO (GAS),2018,Feb,2,14:00
2,194.60,OLORUNSOGO NIPP (GAS),2018,Feb,2,14:00
4,129.80,OMOTOSHO (GAS),2018,Feb,2,14:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,2,14:00
