sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2018,Oct,12,16:00
ALAOJI NIPP (GAS),82.5,1.0,2018,Oct,12,16:00
AZURA-EDO IPP (GAS),150.0,2.0,2018,Oct,12,16:00
EGBIN (STEAM),457.0,4.0,2018,Oct,12,16:00
GEREGU NIPP (GAS),0.0,3.0,2018,Oct,12,16:00
OLORUNSOGO (GAS),137.0,4.0,2018,Oct,12,16:00
OLORUNSOGO NIPP (GAS),100.3,1.0,2018,Oct,12,16:00
OMOTOSHO (GAS),124.4,4.0,2018,Oct,12,16:00
OMOTOSHO NIPP (GAS),87.8,1.0,2018,Oct,12,16:00
PARAS ENERGY (GAS),67.0,9.0,2018,Oct,12,16:00
RIVERS IPP (GAS),111.0,1.0,2018,Oct,12,16:00
SAPELE (STEAM),50.0,1.0,2018,Oct,12,16:00
SHIRORO (HYDRO),386.0,4.0,2018,Oct,12,16:00
