sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),35.0,1.0,2020,Apr,9,07:00
AFAM VI (GAS/STEAM),265.0,4.0,2020,Apr,9,07:00
ALAOJI NIPP (GAS),83.5,1.0,2020,Apr,9,07:00
AZURA-EDO IPP (GAS),325.0,3.0,2020,Apr,9,07:00
DELTA (GAS),321.0,8.0,2020,Apr,9,07:00
EGBIN (STEAM),703.0,4.0,2020,Apr,9,07:00
GEREGU (GAS),206.0,2.0,2020,Apr,9,07:00
GEREGU NIPP (GAS),90.0,1.0,2020,Apr,9,07:00
IHOVBOR NIPP (GAS),89.5,1.0,2020,Apr,9,07:00
JEBBA (HYDRO),165.0,2.0,2020,Apr,9,07:00
KAINJI (HYDRO),325.0,4.0,2020,Apr,9,07:00
ODUKPANI NIPP (GAS),279.7,3.0,2020,Apr,9,07:00
OLORUNSOGO NIPP (GAS),115.5,1.0,2020,Apr,9,07:00
OMOKU (GAS),78.9,5.0,2020,Apr,9,07:00
OMOTOSHO (GAS),83.5,3.0,2020,Apr,9,07:00
OMOTOSHO NIPP (GAS),97.7,1.0,2020,Apr,9,07:00
PARAS ENERGY (GAS),66.6,9.0,2020,Apr,9,07:00
RIVERS IPP (GAS),70.0,1.0,2020,Apr,9,07:00
SHIRORO (HYDRO),120.0,2.0,2020,Apr,9,07:00
TRANS-AMADI (GAS),88.8,4.0,2020,Apr,9,07:00
