sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Mar,17,05:00
AZURA-EDO IPP (GAS),274.0,3.0,2021,Mar,17,05:00
DELTA (GAS),331.0,8.0,2021,Mar,17,05:00
EGBIN (STEAM),1014.0,5.0,2021,Mar,17,05:00
GEREGU (GAS),302.0,3.0,2021,Mar,17,05:00
GEREGU NIPP (GAS),136.0,1.0,2021,Mar,17,05:00
JEBBA (HYDRO),245.0,3.0,2021,Mar,17,05:00
KAINJI (HYDRO),345.0,4.0,2021,Mar,17,05:00
ODUKPANI NIPP (GAS),425.6,5.0,2021,Mar,17,05:00
OLORUNSOGO (GAS),120.4,4.0,2021,Mar,17,05:00
OMOKU (GAS),39.9,2.0,2021,Mar,17,05:00
OMOTOSHO (GAS),157.0,5.0,2021,Mar,17,05:00
OMOTOSHO NIPP (GAS),109.9,1.0,2021,Mar,17,05:00
PARAS ENERGY (GAS),53.2,8.0,2021,Mar,17,05:00
RIVERS IPP (GAS),140.0,1.0,2021,Mar,17,05:00
SAPELE (STEAM),55.0,1.0,2021,Mar,17,05:00
SHIRORO (HYDRO),108.0,2.0,2021,Mar,17,05:00
TRANS-AMADI (GAS),74.8,4.0,2021,Mar,17,05:00
