sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),107.0,2.0,2022,Apr,20,04:00
AFAM VI (GAS/STEAM),157.0,4.0,2022,Apr,20,04:00
AZURA-EDO IPP (GAS),427.0,3.0,2022,Apr,20,04:00
DELTA (GAS),360.0,7.0,2022,Apr,20,04:00
EGBIN (STEAM),306.0,2.0,2022,Apr,20,04:00
GEREGU (GAS),270.0,2.0,2022,Apr,20,04:00
GEREGU NIPP (GAS),139.0,1.0,2022,Apr,20,04:00
IHOVBOR NIPP (GAS),107.3,1.0,2022,Apr,20,04:00
JEBBA (HYDRO),327.0,4.0,2022,Apr,20,04:00
KAINJI (HYDRO),403.0,5.0,2022,Apr,20,04:00
OLORUNSOGO (GAS),164.3,5.0,2022,Apr,20,04:00
OLORUNSOGO NIPP (GAS),227.2,2.0,2022,Apr,20,04:00
OMOKU (GAS),46.6,3.0,2022,Apr,20,04:00
OMOTOSHO (GAS),126.5,4.0,2022,Apr,20,04:00
OMOTOSHO NIPP (GAS),108.9,1.0,2022,Apr,20,04:00
PARAS ENERGY (GAS),63.4,10.0,2022,Apr,20,04:00
RIVERS IPP (GAS),164.0,1.0,2022,Apr,20,04:00
SAPELE (STEAM),45.0,1.0,2022,Apr,20,04:00
SHIRORO (HYDRO),263.0,2.0,2022,Apr,20,04:00
TRANS-AMADI (GAS),77.0,4.0,2022,Apr,20,04:00
