unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,21:15
4,634.00,EGBIN (STEAM),2018,Feb,2,21:15
3,330.00,GEREGU (GAS),2018,Feb,2,21:15
1,110.00,GEREGU NIPP (GAS),2018,Feb,2,21:15
1,100.80,IHOVBOR NIPP (GAS),2018,Feb,2,21:15
6,197.90,OLORUNSOGO (GAS),2018,Feb,2,21:15
2,217.70,OMOTOSHO NIPP (GAS),2018,Feb,2,21:15
4,204.00,SHIRORO (HYDRO),2018,Feb,2,21:15
