sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,2.0,2020,Mar,18,06:00
AFAM VI (GAS/STEAM),377.0,4.0,2020,Mar,18,06:00
ALAOJI NIPP (GAS),82.1,1.0,2020,Mar,18,06:00
DELTA (GAS),294.0,7.0,2020,Mar,18,06:00
EGBIN (STEAM),674.0,4.0,2020,Mar,18,06:00
GEREGU NIPP (GAS),110.0,1.0,2020,Mar,18,06:00
JEBBA (HYDRO),271.0,3.0,2020,Mar,18,06:00
KAINJI (HYDRO),362.0,4.0,2020,Mar,18,06:00
ODUKPANI NIPP (GAS),401.8,4.0,2020,Mar,18,06:00
OLORUNSOGO (GAS),90.2,3.0,2020,Mar,18,06:00
OMOKU (GAS),52.9,5.0,2020,Mar,18,06:00
OMOTOSHO (GAS),94.3,3.0,2020,Mar,18,06:00
PARAS ENERGY (GAS),88.6,11.0,2020,Mar,18,06:00
RIVERS IPP (GAS),90.0,1.0,2020,Mar,18,06:00
SHIRORO (HYDRO),170.0,3.0,2020,Mar,18,06:00
TRANS-AMADI (GAS),43.2,4.0,2020,Mar,18,06:00
