unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,23:00
4,626.00,EGBIN (STEAM),2018,Feb,2,23:00
1,98.00,GEREGU NIPP (GAS),2018,Feb,2,23:00
1,95.00,IHOVBOR NIPP (GAS),2018,Feb,2,23:00
6,198.30,OLORUNSOGO (GAS),2018,Feb,2,23:00
2,221.00,OMOTOSHO NIPP (GAS),2018,Feb,2,23:00
9,70.20,PARAS ENERGY (GAS),2018,Feb,2,23:00
4,205.00,SHIRORO (HYDRO),2018,Feb,2,23:00
