sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Sep,23,14:00
AFAM VI (GAS/STEAM),242.0,4.0,2019,Sep,23,14:00
ALAOJI NIPP (GAS),72.2,1.0,2019,Sep,23,14:00
AZURA-EDO IPP (GAS),204.0,2.0,2019,Sep,23,14:00
DELTA (GAS),152.0,5.0,2019,Sep,23,14:00
GEREGU (GAS),125.0,1.0,2019,Sep,23,14:00
GEREGU NIPP (GAS),124.0,1.0,2019,Sep,23,14:00
IBOM POWER (GAS),38.1,1.0,2019,Sep,23,14:00
JEBBA (HYDRO),330.0,4.0,2019,Sep,23,14:00
KAINJI (HYDRO),322.0,4.0,2019,Sep,23,14:00
ODUKPANI NIPP (GAS),282.4,3.0,2019,Sep,23,14:00
OLORUNSOGO (GAS),62.8,2.0,2019,Sep,23,14:00
OMOKU (GAS),41.3,4.0,2019,Sep,23,14:00
OMOTOSHO (GAS),90.8,3.0,2019,Sep,23,14:00
OMOTOSHO NIPP (GAS),80.9,1.0,2019,Sep,23,14:00
PARAS ENERGY (GAS),50.5,8.0,2019,Sep,23,14:00
RIVERS IPP (GAS),134.0,1.0,2019,Sep,23,14:00
SAPELE (STEAM),35.0,1.0,2019,Sep,23,14:00
