sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Jul,27,11:00
AFAM VI (GAS/STEAM),156.3,4.0,2019,Jul,27,11:00
AZURA-EDO IPP (GAS),216.0,2.0,2019,Jul,27,11:00
DELTA (GAS),386.0,9.0,2019,Jul,27,11:00
EGBIN (STEAM),491.0,4.0,2019,Jul,27,11:00
GEREGU (GAS),205.0,2.0,2019,Jul,27,11:00
GEREGU NIPP (GAS),80.0,1.0,2019,Jul,27,11:00
IHOVBOR NIPP (GAS),76.3,1.0,2019,Jul,27,11:00
JEBBA (HYDRO),266.0,3.0,2019,Jul,27,11:00
KAINJI (HYDRO),221.0,3.0,2019,Jul,27,11:00
ODUKPANI NIPP (GAS),300.9,3.0,2019,Jul,27,11:00
OLORUNSOGO (GAS),197.9,6.0,2019,Jul,27,11:00
OMOKU (GAS),34.2,2.0,2019,Jul,27,11:00
OMOTOSHO (GAS),126.2,4.0,2019,Jul,27,11:00
OMOTOSHO NIPP (GAS),109.5,1.0,2019,Jul,27,11:00
PARAS ENERGY (GAS),64.1,8.0,2019,Jul,27,11:00
RIVERS IPP (GAS),145.0,1.0,2019,Jul,27,11:00
SAPELE (STEAM),40.0,1.0,2019,Jul,27,11:00
SAPELE NIPP (GAS),72.8,1.0,2019,Jul,27,11:00
SHIRORO (HYDRO),230.0,4.0,2019,Jul,27,11:00
TRANS-AMADI (GAS),65.4,3.0,2019,Jul,27,11:00
