sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Feb,27,21:00
AFAM VI (GAS/STEAM),288.0,4.0,2019,Feb,27,21:00
ALAOJI NIPP (GAS),109.3,1.0,2019,Feb,27,21:00
AZURA-EDO IPP (GAS),296.0,3.0,2019,Feb,27,21:00
DELTA (GAS),272.0,8.0,2019,Feb,27,21:00
EGBIN (STEAM),444.0,4.0,2019,Feb,27,21:00
GEREGU (GAS),357.0,3.0,2019,Feb,27,21:00
IHOVBOR NIPP (GAS),96.5,1.0,2019,Feb,27,21:00
JEBBA (HYDRO),383.0,4.0,2019,Feb,27,21:00
KAINJI (HYDRO),411.0,4.0,2019,Feb,27,21:00
ODUKPANI NIPP (GAS),213.8,2.0,2019,Feb,27,21:00
OMOTOSHO (GAS),90.9,3.0,2019,Feb,27,21:00
OMOTOSHO NIPP (GAS),113.2,1.0,2019,Feb,27,21:00
PARAS ENERGY (GAS),67.0,10.0,2019,Feb,27,21:00
SAPELE (STEAM),60.0,1.0,2019,Feb,27,21:00
SHIRORO (HYDRO),425.0,4.0,2019,Feb,27,21:00
