sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),228.0,4.0,2019,May,23,13:00
AZURA-EDO IPP (GAS),346.0,3.0,2019,May,23,13:00
EGBIN (STEAM),549.0,4.0,2019,May,23,13:00
GEREGU NIPP (GAS),258.0,2.0,2019,May,23,13:00
IBOM POWER (GAS),87.0,1.0,2019,May,23,13:00
IHOVBOR NIPP (GAS),90.2,1.0,2019,May,23,13:00
JEBBA (HYDRO),229.0,3.0,2019,May,23,13:00
KAINJI (HYDRO),255.0,3.0,2019,May,23,13:00
ODUKPANI NIPP (GAS),200.2,2.0,2019,May,23,13:00
OLORUNSOGO (GAS),188.9,6.0,2019,May,23,13:00
OMOKU (GAS),55.6,3.0,2019,May,23,13:00
OMOTOSHO (GAS),131.0,4.0,2019,May,23,13:00
OMOTOSHO NIPP (GAS),105.8,1.0,2019,May,23,13:00
PARAS ENERGY (GAS),61.8,8.0,2019,May,23,13:00
RIVERS IPP (GAS),152.0,1.0,2019,May,23,13:00
SAPELE (STEAM),61.0,1.0,2019,May,23,13:00
SHIRORO (HYDRO),232.0,4.0,2019,May,23,13:00
