sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,May,16,05:00
EGBIN (STEAM),394.0,3.0,2019,May,16,05:00
GEREGU NIPP (GAS),135.0,1.0,2019,May,16,05:00
IHOVBOR NIPP (GAS),102.5,1.0,2019,May,16,05:00
JEBBA (HYDRO),240.0,3.0,2019,May,16,05:00
KAINJI (HYDRO),314.0,4.0,2019,May,16,05:00
ODUKPANI NIPP (GAS),171.6,2.0,2019,May,16,05:00
OLORUNSOGO NIPP (GAS),90.3,1.0,2019,May,16,05:00
OMOKU (GAS),58.3,3.0,2019,May,16,05:00
OMOTOSHO (GAS),151.9,5.0,2019,May,16,05:00
OMOTOSHO NIPP (GAS),107.6,1.0,2019,May,16,05:00
PARAS ENERGY (GAS),65.0,11.0,2019,May,16,05:00
RIVERS IPP (GAS),115.0,1.0,2019,May,16,05:00
SAPELE (STEAM),51.0,1.0,2019,May,16,05:00
SHIRORO (HYDRO),195.0,4.0,2019,May,16,05:00
