sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Dec,25,22:00
AFAM VI (GAS/STEAM),131.0,4.0,2019,Dec,25,22:00
AZURA-EDO IPP (GAS),390.0,3.0,2019,Dec,25,22:00
DELTA (GAS),345.0,7.0,2019,Dec,25,22:00
EGBIN (STEAM),730.0,4.0,2019,Dec,25,22:00
GEREGU (GAS),385.0,3.0,2019,Dec,25,22:00
GEREGU NIPP (GAS),128.0,1.0,2019,Dec,25,22:00
JEBBA (HYDRO),426.0,5.0,2019,Dec,25,22:00
KAINJI (HYDRO),347.0,4.0,2019,Dec,25,22:00
ODUKPANI NIPP (GAS),425.1,4.0,2019,Dec,25,22:00
OMOTOSHO (GAS),109.0,4.0,2019,Dec,25,22:00
OMOTOSHO NIPP (GAS),102.4,1.0,2019,Dec,25,22:00
PARAS ENERGY (GAS),51.9,6.0,2019,Dec,25,22:00
RIVERS IPP (GAS),60.0,1.0,2019,Dec,25,22:00
