sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,Jun,2,06:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Jun,2,06:00
DELTA (GAS),302.0,9.0,2020,Jun,2,06:00
GEREGU NIPP (GAS),0.0,1.0,2020,Jun,2,06:00
JEBBA (HYDRO),148.0,2.0,2020,Jun,2,06:00
KAINJI (HYDRO),127.0,3.0,2020,Jun,2,06:00
ODUKPANI NIPP (GAS),219.2,3.0,2020,Jun,2,06:00
OMOTOSHO (GAS),96.0,4.0,2020,Jun,2,06:00
PARAS ENERGY (GAS),46.8,8.0,2020,Jun,2,06:00
RIVERS IPP (GAS),80.0,1.0,2020,Jun,2,06:00
SAPELE (STEAM),48.2,2.0,2020,Jun,2,06:00
SHIRORO (HYDRO),103.0,2.0,2020,Jun,2,06:00
TRANS-AMADI (GAS),33.3,3.0,2020,Jun,2,06:00
