unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,07:00
4,561.00,EGBIN (STEAM),2018,Feb,3,07:00
1,97.00,GEREGU NIPP (GAS),2018,Feb,3,07:00
5,172.30,OLORUNSOGO (GAS),2018,Feb,3,07:00
2,208.90,OLORUNSOGO NIPP (GAS),2018,Feb,3,07:00
2,196.00,OMOTOSHO NIPP (GAS),2018,Feb,3,07:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,3,07:00
