sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),275.0,3.0,2019,Nov,28,02:00
DELTA (GAS),310.0,8.0,2019,Nov,28,02:00
EGBIN (STEAM),535.0,4.0,2019,Nov,28,02:00
GEREGU (GAS),240.0,3.0,2019,Nov,28,02:00
GEREGU NIPP (GAS),200.0,2.0,2019,Nov,28,02:00
IHOVBOR NIPP (GAS),94.2,1.0,2019,Nov,28,02:00
JEBBA (HYDRO),446.0,5.0,2019,Nov,28,02:00
KAINJI (HYDRO),358.0,4.0,2019,Nov,28,02:00
ODUKPANI NIPP (GAS),161.0,2.0,2019,Nov,28,02:00
OLORUNSOGO (GAS),167.4,5.0,2019,Nov,28,02:00
OMOKU (GAS),57.0,4.0,2019,Nov,28,02:00
OMOTOSHO (GAS),112.1,4.0,2019,Nov,28,02:00
OMOTOSHO NIPP (GAS),94.4,1.0,2019,Nov,28,02:00
PARAS ENERGY (GAS),32.1,4.0,2019,Nov,28,02:00
RIVERS IPP (GAS),80.0,1.0,2019,Nov,28,02:00
SAPELE (STEAM),30.0,1.0,2019,Nov,28,02:00
SAPELE NIPP (GAS),92.5,1.0,2019,Nov,28,02:00
SHIRORO (HYDRO),417.0,3.0,2019,Nov,28,02:00
