sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),107.0,2.0,2022,Apr,20,23:00
AFAM VI (GAS/STEAM),110.0,4.0,2022,Apr,20,23:00
AZURA-EDO IPP (GAS),377.0,3.0,2022,Apr,20,23:00
DELTA (GAS),367.0,7.0,2022,Apr,20,23:00
EGBIN (STEAM),363.0,3.0,2022,Apr,20,23:00
GEREGU (GAS),370.0,3.0,2022,Apr,20,23:00
GEREGU NIPP (GAS),123.0,1.0,2022,Apr,20,23:00
IHOVBOR NIPP (GAS),94.3,1.0,2022,Apr,20,23:00
JEBBA (HYDRO),325.0,4.0,2022,Apr,20,23:00
KAINJI (HYDRO),283.0,4.0,2022,Apr,20,23:00
OLORUNSOGO (GAS),164.9,5.0,2022,Apr,20,23:00
OLORUNSOGO NIPP (GAS),225.5,2.0,2022,Apr,20,23:00
OMOKU (GAS),44.0,3.0,2022,Apr,20,23:00
OMOTOSHO (GAS),127.0,4.0,2022,Apr,20,23:00
OMOTOSHO NIPP (GAS),77.8,1.0,2022,Apr,20,23:00
PARAS ENERGY (GAS),65.4,10.0,2022,Apr,20,23:00
RIVERS IPP (GAS),165.0,1.0,2022,Apr,20,23:00
SHIRORO (HYDRO),257.0,2.0,2022,Apr,20,23:00
TRANS-AMADI (GAS),37.8,4.0,2022,Apr,20,23:00
