sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),220.0,4.0,2021,Oct,2,19:15
AZURA-EDO IPP (GAS),375.0,3.0,2021,Oct,2,19:15
GEREGU NIPP (GAS),80.0,1.0,2021,Oct,2,19:15
JEBBA (HYDRO),461.0,5.0,2021,Oct,2,19:15
ODUKPANI NIPP (GAS),193.7,2.0,2021,Oct,2,19:15
OLORUNSOGO (GAS),120.1,4.0,2021,Oct,2,19:15
OMOKU (GAS),49.6,3.0,2021,Oct,2,19:15
OMOTOSHO (GAS),133.4,4.0,2021,Oct,2,19:15
PARAS ENERGY (GAS),40.61,1.0,2021,Oct,2,19:15
RIVERS IPP (GAS),60.0,1.0,2021,Oct,2,19:15
SAPELE (STEAM),50.0,1.0,2021,Oct,2,19:15
SHIRORO (HYDRO),439.0,3.0,2021,Oct,2,19:15
TRANS-AMADI (GAS),50.1,3.0,2021,Oct,2,19:15
