sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Aug,26,20:15
AFAM VI (GAS/STEAM),417.0,4.0,2021,Aug,26,20:15
ALAOJI NIPP (GAS),113.1,1.0,2021,Aug,26,20:15
AZURA-EDO IPP (GAS),418.0,3.0,2021,Aug,26,20:15
EGBIN (STEAM),612.0,4.0,2021,Aug,26,20:15
GEREGU (GAS),276.0,2.0,2021,Aug,26,20:15
GEREGU NIPP (GAS),133.0,1.0,2021,Aug,26,20:15
IBOM POWER (GAS),30.1,1.0,2021,Aug,26,20:15
JEBBA (HYDRO),400.0,5.0,2021,Aug,26,20:15
ODUKPANI NIPP (GAS),319.6,3.0,2021,Aug,26,20:15
OLORUNSOGO (GAS),170.3,1.0,2021,Aug,26,20:15
OMOKU (GAS),61.4,3.0,2021,Aug,26,20:15
OMOTOSHO (GAS),130.1,4.0,2021,Aug,26,20:15
PARAS ENERGY (GAS),52.9,1.0,2021,Aug,26,20:15
RIVERS IPP (GAS),158.0,1.0,2021,Aug,26,20:15
SAPELE (STEAM),45.0,1.0,2021,Aug,26,20:15
SAPELE NIPP (GAS),94.2,1.0,2021,Aug,26,20:15
SHIRORO (HYDRO),446.0,3.0,2021,Aug,26,20:15
TRANS-AMADI (GAS),81.0,4.0,2021,Aug,26,20:15
