sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),139.0,4.0,2019,May,23,17:00
AZURA-EDO IPP (GAS),315.0,3.0,2019,May,23,17:00
EGBIN (STEAM),524.0,4.0,2019,May,23,17:00
GEREGU (GAS),268.0,2.0,2019,May,23,17:00
GEREGU NIPP (GAS),216.0,2.0,2019,May,23,17:00
IBOM POWER (GAS),90.0,1.0,2019,May,23,17:00
JEBBA (HYDRO),350.0,4.0,2019,May,23,17:00
KAINJI (HYDRO),232.0,3.0,2019,May,23,17:00
OLORUNSOGO (GAS),184.1,6.0,2019,May,23,17:00
OMOKU (GAS),55.0,3.0,2019,May,23,17:00
OMOTOSHO (GAS),130.2,4.0,2019,May,23,17:00
OMOTOSHO NIPP (GAS),108.1,1.0,2019,May,23,17:00
RIVERS IPP (GAS),145.0,1.0,2019,May,23,17:00
SAPELE (STEAM),61.0,1.0,2019,May,23,17:00
