sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,1,19:00
AFAM VI (GAS/STEAM),287.0,4.0,2020,Dec,1,19:00
AZURA-EDO IPP (GAS),426.0,3.0,2020,Dec,1,19:00
DELTA (GAS),360.0,9.0,2020,Dec,1,19:00
EGBIN (STEAM),742.0,4.0,2020,Dec,1,19:00
GEREGU (GAS),411.0,3.0,2020,Dec,1,19:00
GEREGU NIPP (GAS),135.0,1.0,2020,Dec,1,19:00
IBOM POWER (GAS),79.2,1.0,2020,Dec,1,19:00
JEBBA (HYDRO),368.0,4.0,2020,Dec,1,19:00
KAINJI (HYDRO),409.0,4.0,2020,Dec,1,19:00
ODUKPANI NIPP (GAS),435.1,4.0,2020,Dec,1,19:00
OLORUNSOGO (GAS),120.4,4.0,2020,Dec,1,19:00
OMOKU (GAS),74.6,4.0,2020,Dec,1,19:00
OMOTOSHO (GAS),122.7,4.0,2020,Dec,1,19:00
OMOTOSHO NIPP (GAS),107.4,1.0,2020,Dec,1,19:00
PARAS ENERGY (GAS),54.0,8.0,2020,Dec,1,19:00
RIVERS IPP (GAS),150.0,1.0,2020,Dec,1,19:00
SAPELE (STEAM),57.0,1.0,2020,Dec,1,19:00
SHIRORO (HYDRO),428.0,3.0,2020,Dec,1,19:00
TRANS-AMADI (GAS),71.4,4.0,2020,Dec,1,19:00
