sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),375.0,3.0,2020,Oct,13,05:00
DELTA (GAS),219.0,9.0,2020,Oct,13,05:00
EGBIN (STEAM),442.0,4.0,2020,Oct,13,05:00
GEREGU (GAS),110.0,1.0,2020,Oct,13,05:00
GEREGU NIPP (GAS),0.0,1.0,2020,Oct,13,05:00
JEBBA (HYDRO),312.0,4.0,2020,Oct,13,05:00
KAINJI (HYDRO),252.0,4.0,2020,Oct,13,05:00
OLORUNSOGO (GAS),136.2,5.0,2020,Oct,13,05:00
OMOTOSHO (GAS),131.6,5.0,2020,Oct,13,05:00
PARAS ENERGY (GAS),48.6,8.0,2020,Oct,13,05:00
RIVERS IPP (GAS),100.0,1.0,2020,Oct,13,05:00
SAPELE (STEAM),34.0,1.0,2020,Oct,13,05:00
SHIRORO (HYDRO),307.0,3.0,2020,Oct,13,05:00
TRANS-AMADI (GAS),34.5,4.0,2020,Oct,13,05:00
