sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,May,24,20:00
ALAOJI NIPP (GAS),110.6,1.0,2021,May,24,20:00
AZURA-EDO IPP (GAS),435.0,3.0,2021,May,24,20:00
DELTA (GAS),231.0,7.0,2021,May,24,20:00
EGBIN (STEAM),703.0,5.0,2021,May,24,20:00
GEREGU (GAS),347.0,3.0,2021,May,24,20:00
JEBBA (HYDRO),321.0,4.0,2021,May,24,20:00
KAINJI (HYDRO),227.0,3.0,2021,May,24,20:00
ODUKPANI NIPP (GAS),437.8,4.0,2021,May,24,20:00
OLORUNSOGO (GAS),90.5,3.0,2021,May,24,20:00
OMOKU (GAS),32.0,2.0,2021,May,24,20:00
OMOTOSHO (GAS),65.2,2.0,2021,May,24,20:00
PARAS ENERGY (GAS),53.2,8.0,2021,May,24,20:00
SAPELE (STEAM),51.0,1.0,2021,May,24,20:00
SHIRORO (HYDRO),235.0,2.0,2021,May,24,20:00
TRANS-AMADI (GAS),40.3,3.0,2021,May,24,20:00
