sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),399.0,4.0,2020,Sep,28,07:00
ALAOJI NIPP (GAS),89.4,1.0,2020,Sep,28,07:00
AZURA-EDO IPP (GAS),387.0,3.0,2020,Sep,28,07:00
DELTA (GAS),210.0,8.0,2020,Sep,28,07:00
EGBIN (STEAM),452.0,3.0,2020,Sep,28,07:00
GEREGU (GAS),210.0,2.0,2020,Sep,28,07:00
GEREGU NIPP (GAS),136.0,1.0,2020,Sep,28,07:00
IHOVBOR NIPP (GAS),93.5,1.0,2020,Sep,28,07:00
JEBBA (HYDRO),302.0,4.0,2020,Sep,28,07:00
KAINJI (HYDRO),238.0,3.0,2020,Sep,28,07:00
ODUKPANI NIPP (GAS),190.8,2.0,2020,Sep,28,07:00
OLORUNSOGO (GAS),140.1,5.0,2020,Sep,28,07:00
OMOTOSHO (GAS),133.1,5.0,2020,Sep,28,07:00
PARAS ENERGY (GAS),51.6,8.0,2020,Sep,28,07:00
SAPELE (STEAM),43.0,1.0,2020,Sep,28,07:00
SHIRORO (HYDRO),425.0,3.0,2020,Sep,28,07:00
