sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),247.0,4.0,2019,Aug,16,17:00
AZURA-EDO IPP (GAS),205.0,2.0,2019,Aug,16,17:00
DELTA (GAS),362.0,9.0,2019,Aug,16,17:00
EGBIN (STEAM),403.0,4.0,2019,Aug,16,17:00
GEREGU (GAS),207.0,2.0,2019,Aug,16,17:00
GEREGU NIPP (GAS),83.0,1.0,2019,Aug,16,17:00
IBOM POWER (GAS),62.6,1.0,2019,Aug,16,17:00
IHOVBOR NIPP (GAS),90.8,1.0,2019,Aug,16,17:00
JEBBA (HYDRO),258.0,3.0,2019,Aug,16,17:00
KAINJI (HYDRO),236.0,4.0,2019,Aug,16,17:00
OLORUNSOGO (GAS),186.2,6.0,2019,Aug,16,17:00
OMOKU (GAS),55.5,3.0,2019,Aug,16,17:00
OMOTOSHO (GAS),127.4,4.0,2019,Aug,16,17:00
PARAS ENERGY (GAS),64.1,8.0,2019,Aug,16,17:00
RIVERS IPP (GAS),90.0,1.0,2019,Aug,16,17:00
SAPELE (STEAM),70.0,2.0,2019,Aug,16,17:00
SAPELE NIPP (GAS),76.1,1.0,2019,Aug,16,17:00
SHIRORO (HYDRO),221.0,4.0,2019,Aug,16,17:00
