sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,May,10,21:00
AFAM VI (GAS/STEAM),142.0,4.0,2019,May,10,21:00
DELTA (GAS),372.0,9.0,2019,May,10,21:00
EGBIN (STEAM),511.0,3.0,2019,May,10,21:00
GEREGU (GAS),214.0,2.0,2019,May,10,21:00
GEREGU NIPP (GAS),263.0,2.0,2019,May,10,21:00
IBOM POWER (GAS),75.8,1.0,2019,May,10,21:00
KAINJI (HYDRO),345.0,4.0,2019,May,10,21:00
ODUKPANI NIPP (GAS),188.2,2.0,2019,May,10,21:00
OLORUNSOGO NIPP (GAS),214.1,2.0,2019,May,10,21:00
OMOKU (GAS),56.8,3.0,2019,May,10,21:00
OMOTOSHO NIPP (GAS),109.3,1.0,2019,May,10,21:00
PARAS ENERGY (GAS),66.5,11.0,2019,May,10,21:00
