sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Feb,27,22:00
AZURA-EDO IPP (GAS),421.0,3.0,2021,Feb,27,22:00
DELTA (GAS),348.0,8.0,2021,Feb,27,22:00
GEREGU (GAS),415.0,3.0,2021,Feb,27,22:00
GEREGU NIPP (GAS),124.0,1.0,2021,Feb,27,22:00
JEBBA (HYDRO),454.0,5.0,2021,Feb,27,22:00
KAINJI (HYDRO),346.0,4.0,2021,Feb,27,22:00
ODUKPANI NIPP (GAS),534.7,5.0,2021,Feb,27,22:00
OLORUNSOGO (GAS),188.4,6.0,2021,Feb,27,22:00
OMOKU (GAS),38.6,2.0,2021,Feb,27,22:00
OMOTOSHO (GAS),156.0,5.0,2021,Feb,27,22:00
PARAS ENERGY (GAS),53.2,8.0,2021,Feb,27,22:00
RIVERS IPP (GAS),151.0,1.0,2021,Feb,27,22:00
SAPELE (STEAM),41.0,1.0,2021,Feb,27,22:00
SHIRORO (HYDRO),422.0,4.0,2021,Feb,27,22:00
TRANS-AMADI (GAS),93.6,4.0,2021,Feb,27,22:00
