sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),133.0,4.0,2020,Feb,15,19:45
ALAOJI NIPP (GAS),218.8,2.0,2020,Feb,15,19:45
DELTA (GAS),260.0,1.0,2020,Feb,15,19:45
GEREGU (GAS),245.0,2.0,2020,Feb,15,19:45
GEREGU NIPP (GAS),120.0,1.0,2020,Feb,15,19:45
JEBBA (HYDRO),339.0,4.0,2020,Feb,15,19:45
ODUKPANI NIPP (GAS),357.2,4.0,2020,Feb,15,19:45
OMOTOSHO NIPP (GAS),96.0,1.0,2020,Feb,15,19:45
RIVERS IPP (GAS),139.0,1.0,2020,Feb,15,19:45
SHIRORO (HYDRO),420.0,3.0,2020,Feb,15,19:45
TRANS-AMADI (GAS),62.7,3.0,2020,Feb,15,19:45
