sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),307.0,4.0,2020,Jul,6,21:15
DELTA (GAS),376.0,9.0,2020,Jul,6,21:15
GEREGU (GAS),279.0,2.0,2020,Jul,6,21:15
GEREGU NIPP (GAS),135.0,1.0,2020,Jul,6,21:15
IBOM POWER (GAS),100.8,1.0,2020,Jul,6,21:15
JEBBA (HYDRO),361.0,4.0,2020,Jul,6,21:15
ODUKPANI NIPP (GAS),325.1,3.0,2020,Jul,6,21:15
OLORUNSOGO (GAS),128.3,1.0,2020,Jul,6,21:15
OLORUNSOGO NIPP (GAS),80.0,1.0,2020,Jul,6,21:15
OMOTOSHO (GAS),136.4,4.0,2020,Jul,6,21:15
OMOTOSHO NIPP (GAS),111.3,1.0,2020,Jul,6,21:15
RIVERS IPP (GAS),161.0,1.0,2020,Jul,6,21:15
TRANS-AMADI (GAS),94.1,4.0,2020,Jul,6,21:15
