unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,12:00
4,508.00,EGBIN (STEAM),2018,Feb,2,12:00
1,103.00,GEREGU NIPP (GAS),2018,Feb,2,12:00
1,96.00,IHOVBOR NIPP (GAS),2018,Feb,2,12:00
4,129.80,OLORUNSOGO (GAS),2018,Feb,2,12:00
4,132.90,OMOTOSHO (GAS),2018,Feb,2,12:00
8,69.40,PARAS ENERGY (GAS),2018,Feb,2,12:00
4,203.00,SHIRORO (HYDRO),2018,Feb,2,12:00
