sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),216.2,2.0,2021,Apr,8,16:00
DELTA (GAS),331.0,7.0,2021,Apr,8,16:00
EGBIN (STEAM),690.0,4.0,2021,Apr,8,16:00
GEREGU (GAS),393.0,3.0,2021,Apr,8,16:00
JEBBA (HYDRO),433.0,5.0,2021,Apr,8,16:00
KAINJI (HYDRO),266.0,3.0,2021,Apr,8,16:00
ODUKPANI NIPP (GAS),315.8,3.0,2021,Apr,8,16:00
OLORUNSOGO (GAS),89.7,3.0,2021,Apr,8,16:00
OMOKU (GAS),40.5,2.0,2021,Apr,8,16:00
OMOTOSHO (GAS),90.8,3.0,2021,Apr,8,16:00
PARAS ENERGY (GAS),50.8,8.0,2021,Apr,8,16:00
SAPELE (STEAM),47.0,1.0,2021,Apr,8,16:00
SHIRORO (HYDRO),270.0,2.0,2021,Apr,8,16:00
TRANS-AMADI (GAS),75.5,4.0,2021,Apr,8,16:00
